"field_type_id","default_value","required_field","search_id","field_options"
13,NA,FALSE,222,"&AIR_CLEAR_SYS&BI_DIRECT_DEVICE&BONE_GROWTH&CPMS&CUST_REHAB_EQ&DYNA_SPLINT_DEV&INSULIN_PUMPS&LYMPHADEMA_PUMPS&OSTOMY_SUPPLIES&PWR_WHEEL_CHAIRS&SCOOTERS&SEATLIFT_CHAIR&SPLINT&UROLOGICAL_SUP&WOUND_OST_SUP&WOUND_VAC_SUP"
0,"FALSE",TRUE,223,NA
1,"True",TRUE,223,NA
2,"pgrpao",TRUE,223,NA
3,"aon-active-health-exchange",TRUE,223,NA
4,"8",TRUE,223,NA
14,NA,TRUE,223,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,223,""
12,"",FALSE,223,NA
13,NA,FALSE,223,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,224,NA
1,"True",TRUE,224,NA
2,"pgrpao",TRUE,224,NA
3,"aon-active-health-exchange",TRUE,224,NA
4,"13",TRUE,224,NA
5,"",TRUE,224,NA
6,NA,TRUE,224,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,224,NA
0,"FALSE",TRUE,225,NA
1,"True",TRUE,225,NA
2,"pgrpao",TRUE,225,NA
3,"aon-active-health-exchange",TRUE,225,NA
4,"30",TRUE,225,NA
5,"",TRUE,225,NA
6,NA,TRUE,225,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,225,NA
0,"FALSE",TRUE,226,NA
1,"True",TRUE,226,NA
2,"pgrpao",TRUE,226,NA
3,"aon-active-health-exchange",TRUE,226,NA
4,"14",TRUE,226,NA
5,"",TRUE,226,NA
6,NA,TRUE,226,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,226,NA
0,"FALSE",TRUE,228,NA
1,"True",TRUE,228,NA
2,"pgrpao",TRUE,228,NA
3,"aon-active-health-exchange",TRUE,228,NA
4,"15",TRUE,228,NA
5,"",TRUE,228,NA
6,NA,TRUE,228,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,228,NA
13,NA,FALSE,228,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,229,NA
1,"True",TRUE,229,NA
2,"pgac62",TRUE,229,NA
3,"atlanticare",TRUE,229,NA
4,"-1",TRUE,229,NA
5,"",TRUE,229,NA
6,NA,TRUE,229,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,229,NA
8,"",FALSE,229,NA
9,NA,FALSE,229,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GP&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,231,NA
1,"True",TRUE,231,NA
2,"pgac62",TRUE,231,NA
3,"atlanticare",TRUE,231,NA
4,"21",TRUE,231,NA
5,"",TRUE,231,NA
6,NA,TRUE,231,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,231,NA
0,"FALSE",TRUE,232,NA
1,"True",TRUE,232,NA
2,"pgac62",TRUE,232,NA
3,"atlanticare",TRUE,232,NA
4,"23",TRUE,232,NA
5,"",TRUE,232,NA
6,NA,TRUE,232,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,232,NA
8,"",FALSE,232,NA
9,NA,FALSE,232,"&FP&GP&GERIATRICS&INT_MED&IM_PEDS&PEDIATRICS"
0,"FALSE",TRUE,233,NA
1,"True",TRUE,233,NA
2,"pgac62",TRUE,233,NA
3,"atlanticare",TRUE,233,NA
4,"24",TRUE,233,NA
5,"",TRUE,233,NA
6,NA,TRUE,233,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,233,NA
8,"",FALSE,233,NA
9,NA,FALSE,233,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,234,NA
1,"True",TRUE,234,NA
2,"pgac62",TRUE,234,NA
3,"atlanticare",TRUE,234,NA
4,"2",TRUE,234,NA
5,"",TRUE,234,NA
6,NA,TRUE,234,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,234,NA
0,"FALSE",TRUE,235,NA
1,"True",TRUE,235,NA
2,"pgac62",TRUE,235,NA
3,"atlanticare",TRUE,235,NA
4,"3",TRUE,235,NA
5,"",TRUE,235,NA
6,NA,TRUE,235,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,235,NA
13,NA,FALSE,235,"&AUTISM_SERVICES"
0,"FALSE",TRUE,236,NA
1,"True",TRUE,236,NA
2,"pgac62",TRUE,236,NA
3,"atlanticare",TRUE,236,NA
4,"4",TRUE,236,NA
5,"",TRUE,236,NA
6,NA,TRUE,236,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,236,NA
0,"FALSE",TRUE,237,NA
1,"True",TRUE,237,NA
2,"pgac62",TRUE,237,NA
3,"atlanticare",TRUE,237,NA
4,"5",TRUE,237,NA
5,"",TRUE,237,NA
6,NA,TRUE,237,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,237,NA
0,"FALSE",TRUE,238,NA
1,"True",TRUE,238,NA
2,"pgac62",TRUE,238,NA
3,"atlanticare",TRUE,238,NA
4,"9",TRUE,238,NA
5,"",TRUE,238,NA
6,NA,TRUE,238,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,238,NA
13,NA,FALSE,238,"&AUTISM_SERVICES&BARIATRIC_SURG&BONE_DENSITY&CARD_CATH&CARD_REHAB&CARDIAC_SURGERY&CHEMO&CTA&DIAG_RADIOLOGY&ECHO&HAND_THERAPY&ICU&LITHOTRIPSY&LTAC&MRA&MRI&MAMMOGRAPHY&NUCLEAR_MED&OBSTETRICS&OT&OPEN_MRI&PT&ULTRASOUND"
0,"FALSE",TRUE,239,NA
1,"True",TRUE,239,NA
2,"pgac62",TRUE,239,NA
3,"atlanticare",TRUE,239,NA
4,"10",TRUE,239,NA
5,"",TRUE,239,NA
6,NA,TRUE,239,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,239,NA
0,"FALSE",TRUE,240,NA
1,"True",TRUE,240,NA
2,"pgac62",TRUE,240,NA
3,"atlanticare",TRUE,240,NA
4,"11",TRUE,240,NA
5,"",TRUE,240,NA
6,NA,TRUE,240,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,240,NA
0,"FALSE",TRUE,241,NA
1,"True",TRUE,241,NA
2,"pgac62",TRUE,241,NA
3,"atlanticare",TRUE,241,NA
4,"12",TRUE,241,NA
5,"",TRUE,241,NA
6,NA,TRUE,241,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,241,NA
13,NA,FALSE,241,"&CARD_EVENT_MON&MOBILE_CARD_TELE&PACEMAKER_MON"
0,"FALSE",TRUE,242,NA
1,"True",TRUE,242,NA
2,"pgac62",TRUE,242,NA
3,"atlanticare",TRUE,242,NA
4,"16",TRUE,242,NA
5,"",TRUE,242,NA
6,NA,TRUE,242,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,242,NA
13,NA,FALSE,242,"&BONE_DENSITY&BREAST_MRI&CT_SCANS&CTA&DIAG_RADIOLOGY&ECHO&FLUOROSCOPY&MRA&MRCP&MRI&MAMMOGRAPHY&MOBILE_XRAY&OPEN_MRI&PET_SCANS&ULTRASOUND"
0,"FALSE",TRUE,243,NA
1,"True",TRUE,243,NA
2,"pgac62",TRUE,243,NA
3,"atlanticare",TRUE,243,NA
4,"17",TRUE,243,NA
5,"",TRUE,243,NA
6,NA,TRUE,243,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,243,NA
13,NA,FALSE,243,"&AQUATIC_THERAPY&AUTISM_SERVICES&CARD_REHAB&HAND_THERAPY&IP_REHAB&LYMPHADEMA_PUMPS&OT&OP_PUL_REHAB&PEDS_OT&PEDS_PT&PT&ST"
0,"FALSE",TRUE,244,NA
1,"True",TRUE,244,NA
2,"pgac62",TRUE,244,NA
3,"atlanticare",TRUE,244,NA
4,"18",TRUE,244,NA
5,"",TRUE,244,NA
6,NA,TRUE,244,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,244,NA
13,NA,FALSE,244,"&AED&BARIATRIC_BED&CPR&EHR&IP_HOSPICE&BI_PAP&ISOLATION&OUTPAT_REHAB&PSYCH_DEMENTIA&RESPITE&TPN&VENT_BEDS_LTC&VENT_BEDS_WEANING&WOUND_OST_NURSE"
0,"FALSE",TRUE,245,NA
1,"True",TRUE,245,NA
2,"pgac62",TRUE,245,NA
3,"atlanticare",TRUE,245,NA
4,"27",TRUE,245,NA
5,"",TRUE,245,NA
6,NA,TRUE,245,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,245,NA
0,"FALSE",TRUE,246,NA
1,"True",TRUE,246,NA
2,"pgac62",TRUE,246,NA
3,"atlanticare",TRUE,246,NA
4,"19",TRUE,246,NA
5,"",TRUE,246,NA
6,NA,TRUE,246,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,246,NA
0,"FALSE",TRUE,247,NA
1,"True",TRUE,247,NA
2,"pgac62",TRUE,247,NA
3,"atlanticare",TRUE,247,NA
4,"1",TRUE,247,NA
5,"",TRUE,247,NA
6,NA,TRUE,247,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,247,NA
0,"FALSE",TRUE,248,NA
1,"True",TRUE,248,NA
2,"pgac62",TRUE,248,NA
3,"atlanticare",TRUE,248,NA
4,"7",TRUE,248,NA
14,NA,TRUE,248,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,248,""
12,"",FALSE,248,NA
13,NA,FALSE,248,"&AIR_CLEAR_SYS&BI_DIRECT_DEVICE&BONE_GROWTH&CPMS&CUST_REHAB_EQ&DYNA_SPLINT_DEV&INSULIN_PUMPS&LYMPHADEMA_PUMPS&OSTOMY_SUPPLIES&PWR_WHEEL_CHAIRS&SCOOTERS&SEATLIFT_CHAIR&SPLINT&UROLOGICAL_SUP&WOUND_OST_SUP&WOUND_VAC_SUP"
0,"FALSE",TRUE,249,NA
1,"True",TRUE,249,NA
2,"pgac62",TRUE,249,NA
3,"atlanticare",TRUE,249,NA
4,"8",TRUE,249,NA
14,NA,TRUE,249,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,249,""
12,"",FALSE,249,NA
13,NA,FALSE,249,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,250,NA
1,"True",TRUE,250,NA
2,"pgac62",TRUE,250,NA
3,"atlanticare",TRUE,250,NA
4,"13",TRUE,250,NA
5,"",TRUE,250,NA
6,NA,TRUE,250,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,250,NA
0,"FALSE",TRUE,251,NA
1,"True",TRUE,251,NA
2,"pgac62",TRUE,251,NA
3,"atlanticare",TRUE,251,NA
4,"30",TRUE,251,NA
5,"",TRUE,251,NA
6,NA,TRUE,251,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,251,NA
0,"FALSE",TRUE,252,NA
1,"True",TRUE,252,NA
2,"pgac62",TRUE,252,NA
3,"atlanticare",TRUE,252,NA
4,"14",TRUE,252,NA
5,"",TRUE,252,NA
6,NA,TRUE,252,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,252,NA
0,"FALSE",TRUE,254,NA
1,"True",TRUE,254,NA
2,"pgac62",TRUE,254,NA
3,"atlanticare",TRUE,254,NA
4,"15",TRUE,254,NA
5,"",TRUE,254,NA
6,NA,TRUE,254,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,254,NA
13,NA,FALSE,254,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,255,NA
1,"True",TRUE,255,NA
2,"pgde81",TRUE,255,NA
3,"christiana-care-health-system-employee-plan",TRUE,255,NA
4,"-1",TRUE,255,NA
5,"",TRUE,255,NA
6,NA,TRUE,255,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,255,NA
8,"",FALSE,255,NA
9,NA,FALSE,255,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GP&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,257,NA
1,"True",TRUE,257,NA
2,"pgde81",TRUE,257,NA
3,"christiana-care-health-system-employee-plan",TRUE,257,NA
4,"21",TRUE,257,NA
5,"",TRUE,257,NA
6,NA,TRUE,257,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,257,NA
0,"FALSE",TRUE,258,NA
1,"True",TRUE,258,NA
2,"pgde81",TRUE,258,NA
3,"christiana-care-health-system-employee-plan",TRUE,258,NA
4,"23",TRUE,258,NA
5,"",TRUE,258,NA
6,NA,TRUE,258,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,258,NA
8,"",FALSE,258,NA
9,NA,FALSE,258,"&FP&GP&GERIATRICS&INT_MED&IM_PEDS&PEDIATRICS"
0,"FALSE",TRUE,259,NA
1,"True",TRUE,259,NA
2,"pgde81",TRUE,259,NA
3,"christiana-care-health-system-employee-plan",TRUE,259,NA
4,"24",TRUE,259,NA
5,"",TRUE,259,NA
6,NA,TRUE,259,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,259,NA
8,"",FALSE,259,NA
9,NA,FALSE,259,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,260,NA
1,"True",TRUE,260,NA
2,"pgde81",TRUE,260,NA
3,"christiana-care-health-system-employee-plan",TRUE,260,NA
4,"2",TRUE,260,NA
5,"",TRUE,260,NA
6,NA,TRUE,260,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,260,NA
0,"FALSE",TRUE,261,NA
1,"True",TRUE,261,NA
2,"pgde81",TRUE,261,NA
3,"christiana-care-health-system-employee-plan",TRUE,261,NA
4,"3",TRUE,261,NA
5,"",TRUE,261,NA
6,NA,TRUE,261,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,261,NA
13,NA,FALSE,261,"&AUTISM_SERVICES"
0,"FALSE",TRUE,262,NA
1,"True",TRUE,262,NA
2,"pgde81",TRUE,262,NA
3,"christiana-care-health-system-employee-plan",TRUE,262,NA
4,"4",TRUE,262,NA
5,"",TRUE,262,NA
6,NA,TRUE,262,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,262,NA
0,"FALSE",TRUE,263,NA
1,"True",TRUE,263,NA
2,"pgde81",TRUE,263,NA
3,"christiana-care-health-system-employee-plan",TRUE,263,NA
4,"5",TRUE,263,NA
5,"",TRUE,263,NA
6,NA,TRUE,263,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,263,NA
0,"FALSE",TRUE,264,NA
1,"True",TRUE,264,NA
2,"pgde81",TRUE,264,NA
3,"christiana-care-health-system-employee-plan",TRUE,264,NA
4,"9",TRUE,264,NA
5,"",TRUE,264,NA
6,NA,TRUE,264,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,264,NA
13,NA,FALSE,264,"&AUTISM_SERVICES&BARIATRIC_SURG&BONE_DENSITY&CARD_CATH&CARD_REHAB&CARDIAC_SURGERY&CHEMO&CTA&DIAG_RADIOLOGY&ECHO&HAND_THERAPY&ICU&LITHOTRIPSY&LTAC&MRA&MRI&MAMMOGRAPHY&NUCLEAR_MED&OBSTETRICS&OT&OPEN_MRI&PT&ULTRASOUND"
0,"FALSE",TRUE,265,NA
1,"True",TRUE,265,NA
2,"pgde81",TRUE,265,NA
3,"christiana-care-health-system-employee-plan",TRUE,265,NA
4,"10",TRUE,265,NA
5,"",TRUE,265,NA
6,NA,TRUE,265,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,265,NA
0,"FALSE",TRUE,266,NA
1,"True",TRUE,266,NA
2,"pgde81",TRUE,266,NA
3,"christiana-care-health-system-employee-plan",TRUE,266,NA
4,"11",TRUE,266,NA
5,"",TRUE,266,NA
6,NA,TRUE,266,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,266,NA
0,"FALSE",TRUE,267,NA
1,"True",TRUE,267,NA
2,"pgde81",TRUE,267,NA
3,"christiana-care-health-system-employee-plan",TRUE,267,NA
4,"12",TRUE,267,NA
5,"",TRUE,267,NA
6,NA,TRUE,267,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,267,NA
13,NA,FALSE,267,"&CARD_EVENT_MON&MOBILE_CARD_TELE&PACEMAKER_MON"
0,"FALSE",TRUE,268,NA
1,"True",TRUE,268,NA
2,"pgde81",TRUE,268,NA
3,"christiana-care-health-system-employee-plan",TRUE,268,NA
4,"16",TRUE,268,NA
5,"",TRUE,268,NA
6,NA,TRUE,268,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,268,NA
13,NA,FALSE,268,"&BONE_DENSITY&BREAST_MRI&CT_SCANS&CTA&DIAG_RADIOLOGY&ECHO&FLUOROSCOPY&MRA&MRCP&MRI&MAMMOGRAPHY&MOBILE_XRAY&OPEN_MRI&PET_SCANS&ULTRASOUND"
0,"FALSE",TRUE,269,NA
1,"True",TRUE,269,NA
2,"pgde81",TRUE,269,NA
3,"christiana-care-health-system-employee-plan",TRUE,269,NA
4,"17",TRUE,269,NA
5,"",TRUE,269,NA
6,NA,TRUE,269,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,269,NA
13,NA,FALSE,269,"&AQUATIC_THERAPY&AUTISM_SERVICES&CARD_REHAB&HAND_THERAPY&IP_REHAB&LYMPHADEMA_PUMPS&OT&OP_PUL_REHAB&PEDS_OT&PEDS_PT&PT&ST"
0,"FALSE",TRUE,270,NA
1,"True",TRUE,270,NA
2,"pgde81",TRUE,270,NA
3,"christiana-care-health-system-employee-plan",TRUE,270,NA
4,"18",TRUE,270,NA
5,"",TRUE,270,NA
6,NA,TRUE,270,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,270,NA
13,NA,FALSE,270,"&AED&BARIATRIC_BED&CPR&EHR&IP_HOSPICE&BI_PAP&ISOLATION&OUTPAT_REHAB&PSYCH_DEMENTIA&RESPITE&TPN&VENT_BEDS_LTC&VENT_BEDS_WEANING&WOUND_OST_NURSE"
0,"FALSE",TRUE,271,NA
1,"True",TRUE,271,NA
2,"pgde81",TRUE,271,NA
3,"christiana-care-health-system-employee-plan",TRUE,271,NA
4,"27",TRUE,271,NA
5,"",TRUE,271,NA
6,NA,TRUE,271,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,271,NA
0,"FALSE",TRUE,272,NA
1,"True",TRUE,272,NA
2,"pgde81",TRUE,272,NA
3,"christiana-care-health-system-employee-plan",TRUE,272,NA
4,"19",TRUE,272,NA
5,"",TRUE,272,NA
6,NA,TRUE,272,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,272,NA
0,"FALSE",TRUE,273,NA
1,"True",TRUE,273,NA
2,"pgde81",TRUE,273,NA
3,"christiana-care-health-system-employee-plan",TRUE,273,NA
4,"1",TRUE,273,NA
5,"",TRUE,273,NA
6,NA,TRUE,273,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,273,NA
0,"FALSE",TRUE,274,NA
1,"True",TRUE,274,NA
2,"pgde81",TRUE,274,NA
3,"christiana-care-health-system-employee-plan",TRUE,274,NA
4,"7",TRUE,274,NA
14,NA,TRUE,274,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,274,""
12,"",FALSE,274,NA
13,NA,FALSE,274,"&AIR_CLEAR_SYS&BI_DIRECT_DEVICE&BONE_GROWTH&CPMS&CUST_REHAB_EQ&DYNA_SPLINT_DEV&INSULIN_PUMPS&LYMPHADEMA_PUMPS&OSTOMY_SUPPLIES&PWR_WHEEL_CHAIRS&SCOOTERS&SEATLIFT_CHAIR&SPLINT&UROLOGICAL_SUP&WOUND_OST_SUP&WOUND_VAC_SUP"
0,"FALSE",TRUE,275,NA
1,"True",TRUE,275,NA
2,"pgde81",TRUE,275,NA
3,"christiana-care-health-system-employee-plan",TRUE,275,NA
4,"8",TRUE,275,NA
14,NA,TRUE,275,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,275,""
12,"",FALSE,275,NA
13,NA,FALSE,275,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,276,NA
1,"True",TRUE,276,NA
2,"pgde81",TRUE,276,NA
3,"christiana-care-health-system-employee-plan",TRUE,276,NA
4,"13",TRUE,276,NA
5,"",TRUE,276,NA
6,NA,TRUE,276,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,276,NA
0,"FALSE",TRUE,277,NA
1,"True",TRUE,277,NA
2,"pgde81",TRUE,277,NA
3,"christiana-care-health-system-employee-plan",TRUE,277,NA
4,"30",TRUE,277,NA
5,"",TRUE,277,NA
6,NA,TRUE,277,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,277,NA
0,"FALSE",TRUE,278,NA
1,"True",TRUE,278,NA
2,"pgde81",TRUE,278,NA
3,"christiana-care-health-system-employee-plan",TRUE,278,NA
4,"14",TRUE,278,NA
5,"",TRUE,278,NA
6,NA,TRUE,278,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,278,NA
0,"FALSE",TRUE,280,NA
1,"True",TRUE,280,NA
2,"pgde81",TRUE,280,NA
3,"christiana-care-health-system-employee-plan",TRUE,280,NA
4,"15",TRUE,280,NA
5,"",TRUE,280,NA
6,NA,TRUE,280,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,280,NA
13,NA,FALSE,280,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,281,NA
1,"True",TRUE,281,NA
2,"pgem65",TRUE,281,NA
3,"emhs-employee-plan",TRUE,281,NA
4,"-1",TRUE,281,NA
5,"",TRUE,281,NA
6,NA,TRUE,281,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,281,NA
8,"",FALSE,281,NA
